190961862161072140, 399
284819104521519105, 1
630489513260613643, 3
209633171942146050, 1
182969217572798464, 291
668069499345567766, 2
155144107684003840, 9
131536455498596353, 11
310120557607649280, 4
556885957752651816, 2
215287907563339787, 39
194054429375201281, 9
650568868510564375, 6
265585421256359939, 1
84723485561065472, 5
195319640514101248, 452
106544132473753600, 1
275443055190867968, 9
307259180371410944, 3
128217654916808704, 3
99457716614885376, 11
140530728164261890, 1
331214376927363073, 1
585855962556923909, 5
437758426928381953, 5
653678462740987934, 453
95125940178268160, 8
308003514259341313, 249
592786158363344897, 2
310577317938462723, 4
454370447300100098, 3
251213283393142785, 14
142361710177550336, 4
222081883247345664, 1
241333871747137548, 2
142985219895590912, 4
124447442623135749, 1
97026605070704640, 2
118917244855123969, 6
198625466356072448, 1
343309889738768385, 1
657528047565799434, 4
137288735581536256, 1
460875307390468117, 5
330920136640954370, 10
425340956523495435, 9
480958082801729557, 4
132905793753186305, 79
381098929502289920, 53
207418855197376512, 1
115518500960862215, 107
307341617457528833, 3
184611182198521857, 1
227032791013916672, 115
569097808741662720, 42
286879434353410051, 155
183473506778873856, 15
697806673120591903, 6
308035862891855882, 1
177671145535963136, 44
279911685907546113, 27
158402487739482112, 6
339611049731031042, 51
602633089818165271, 2
147330606408269824, 6
309436541930045440, 8
71237107338715136, 8
493931158124363787, 1
272406968541511680, 196
270048481199128576, 1
237769359815213058, 133
171833015612211200, 5
508678012393488404, 7
254529684690173952, 1
120580020249952257, 38
467471197513449474, 34
252945009387503616, 2
183677143320887296, 35
142498449869242368, 10
112599566192234496, 10
360536021185855488, 1
254374268685647883, 4
160678723849289728, 59
289135890314297345, 4
174565047454924801, 11
384385321430941697, 2
355666038228123661, 5
165896305296539649, 4
139123642830290944, 4
323399056955146250, 27
114115510613835782, 16
111260444781514752, 2
696819209954525244, 2
159432122044645376, 2
239885675363565570, 1
282610253235879957, 1
181848296057339905, 3
209204390555287552, 5
208584726682796033, 8
357318665860939786, 1
246040710023872514, 1
377568886650044417, 5
261495205989974016, 2
156090535168180224, 98
232916364002590721, 1
141021676040224768, 12
175900722448171008, 10
251506012194996234, 6
270734249907191810, 16
588021183845236921, 1
173702613504753674, 4
190166307465986048, 2
468115078693126144, 20
508568052032471040, 7
328218827706073089, 145
176772586636574720, 4
130434213332647937, 520
388432858445905920, 1
232254501996855296, 1
255318440888238081, 10
289092822810755072, 1
603325017966641172, 7
112646734777217024, 6
367057993566519297, 2
261442221629243392, 1
152293125304483840, 3
148205840677994496, 45
148308419458236416, 2
552410942131011584, 11
203715494128254976, 1
284824072599109632, 21
345218165560705025, 60
592300649438380033, 1
191727330039824385, 1
582628909942571029, 2
680995341905952883, 1
433711301987139622, 2
200112301083328512, 933
96746482106912768, 186
602020457776152587, 5
122708995629776899, 64
661714748332572687, 1
318234398631657496, 2
326906373159780352, 46
232554427288911875, 5
174114000190046209, 903
153654411116281856, 38
424324356760535040, 5
218434919804698624, 14
595846805233598481, 1
130438329484181504, 2
250795159963435009, 33
147841192254636042, 34
95621043133087744, 2
271830380523421696, 2
375343370228203520, 10
194919533029359616, 2
224450122333814785, 125
183348604394536960, 19
302832524617449472, 2
168186851796975616, 145
670530558333288479, 1
271848031471534090, 118
437086597406785547, 30
301585482834247680, 2
126784638013276160, 1
410945586917933067, 3
199248658242207744, 87
398998681233260546, 4
317009234803949579, 5
552765769600073728, 9
376767453365010432, 4
210944717578305536, 7
118028961405075463, 359
161571760230236160, 2
78352023157743616, 54
160446892155600896, 78
163256390058508288, 1
301748975017656320, 25
329014394208124931, 6
206428977105993729, 2
399968858699726858, 1
470734401957789696, 5
196336441087885312, 6
170678383754084352, 3
118119096750571521, 1
107685126950891520, 2
398062579068567552, 5
443199779309092875, 1
236608828693544960, 3
272487940662362114, 3
300562178040135680, 6
221899765535735809, 1
94645292082659328, 5
231938198387949568, 5
84129100708478976, 1
285910391001972737, 2
346494262713647106, 2
643579387081654292, 8
164394110625513472, 1
333741889981251584, 1
212964738315976704, 8
266502542689697792, 1
219272280201625600, 1
170627162091552768, 45
269508107489640448, 2
250295696714891285, 5
